Id,Paper,DOI,Species,Year,Country,Sites,Experimental.design,Repetitions,Treatment,Nrates_kg_ha,Sowing.Date,Harvest_Date,Row_Space,Water,Water_applied,Genotype,W_ton_ha,Nupt_kg_ha,Nobs%,Npred%,W_LSD,W_CV,W_SE_min,W_SE_Max,Nconc_LSD,Nconc_SE_min,Nconc_SE_Max,Nupt_SE_min,Nupt_SE_Max,Sampling_time,Observation
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N0,0,,,,,,Clarine,1.326666667,,1.94,1.94,0,,0,0,,,,,,t3,7/30/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N0,0,,,,,,Clarine,1.47,,0.863333333,0.863333333,0,,0,0,,,,,,t4,8/6/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N1,40,,,,,,Clarine,1.643333333,,2.5,2.5,0,,0,0,,,,,,t1,7/16/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N1,40,,,,,,Clarine,2.106666667,,1.893333333,1.893333333,0,,0,0,,,,,,t2,7/23/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N1,40,,,,,,Clarine,2.523333333,,1.886666667,1.886666667,0,,0,0,,,,,,t3,7/30/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N1,40,,,,,,Clarine,3.15,,0.926666667,0.926666667,0,,0,0,,,,,,t4,8/6/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N2,80,,,,,,Clarine,2.47,,2.8,2.8,0,,0,0,,,,,,t1,7/16/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N2,80,,,,,,Clarine,3.068333333,,2.216666667,2.216666667,0,,0,0,,,,,,t2,7/23/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N2,80,,,,,,Clarine,3.658333333,,2.146666667,2.146666667,0,,0,0,,,,,,t3,7/30/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N2,80,,,,,,Clarine,4.19,,1.066666667,1.066666667,0,,0,0,,,,,,t4,8/6/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N3,120,,,,,,Clarine,2.776666667,,3.193333333,3.193333333,0,,0,0,,,,,,t1,7/16/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N3,120,,,,,,Clarine,3.643333333,,2.63,2.63,0,,0,0,,,,,,t2,7/23/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N3,120,,,,,,Clarine,3.866666667,,2.31,2.31,0,,0,0,,,,,,t3,7/30/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N3,120,,,,,,Clarine,5.391666667,,1.51,1.51,0,,0,0,,,,,,t4,8/6/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N4,160,,,,,,Clarine,2.955,,3.766666667,3.766666667,0,,0,0,,,,,,t1,7/16/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N4,160,,,,,,Clarine,3.888333333,,2.776666667,2.776666667,0,,0,0,,,,,,t2,7/23/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N4,160,,,,,,Clarine,4.38,,2.74,2.74,0,,0,0,,,,,,t3,7/30/87
35,Lemaire and Gastal (1989),Data in figshare,Tall fescue,1987,France,Lusignan,,,N4,160,,,,,,Clarine,5.751666667,,1.926666667,1.926666667,0,,0,0,,,,,,t4,8/6/87
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N60,60,,,,,,NA,0.65,,1.384615385,1.384615385,0,,0,0,,,,,,t1,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N60,60,,,,,,NA,1.02,,1.862745098,1.862745098,0,,0,0,,,,,,t2,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N60,60,,,,,,NA,1.21,,1.818181818,1.818181818,0,,0,0,,,,,,t3,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N60,60,,,,,,NA,2.84,,0.88028169,0.88028169,0,,0,0,,,,,,t4,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N60,60,,,,,,NA,2.81,,1.138790036,1.138790036,0,,0,0,,,,,,t5,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N60,60,,,,,,NA,3.64,,1.208791209,1.208791209,0,,0,0,,,,,,t6,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N60,60,,,,,,NA,3.72,,1.23655914,1.23655914,0,,0,0,,,,,,t7,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N120,120,,,,,,NA,1.51,,2.516556291,2.516556291,0,,0,0,,,,,,t1,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N120,120,,,,,,NA,2.95,,2.203389831,2.203389831,0,,0,0,,,,,,t2,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N120,120,,,,,,NA,3.71,,1.913746631,1.913746631,0,,0,0,,,,,,t3,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N120,120,,,,,,NA,4.88,,1.680327869,1.680327869,0,,0,0,,,,,,t4,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N120,120,,,,,,NA,6.6,,1.560606061,1.560606061,0,,0,0,,,,,,t5,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N120,120,,,,,,NA,7.14,,1.330532213,1.330532213,0,,0,0,,,,,,t6,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N180,180,,,,,,NA,2.1,,3.571428571,3.571428571,0,,0,0,,,,,,t1,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N180,180,,,,,,NA,2.9,,3.310344828,3.310344828,0,,0,0,,,,,,t2,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N180,180,,,,,,NA,3.9,,2.769230769,2.769230769,0,,0,0,,,,,,t3,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N180,180,,,,,,NA,5.1,,2.470588235,2.470588235,0,,0,0,,,,,,t4,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N180,180,,,,,,NA,6.9,,2.130434783,2.130434783,0,,0,0,,,,,,t5,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N180,180,,,,,,NA,8.2,,2.012195122,2.012195122,0,,0,0,,,,,,t6,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N50,50,,,,,,NA,1.55,,2.258064516,2.258064516,0,,0,0,,,,,,t1,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N50,50,,,,,,NA,2.15,,1.906976744,1.906976744,0,,0,0,,,,,,t2,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N50,50,,,,,,NA,2.83,,1.590106007,1.590106007,0,,0,0,,,,,,t3,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N50,50,,,,,,NA,3.01,,1.428571429,1.428571429,0,,0,0,,,,,,t4,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N50,50,,,,,,NA,3.24,,1.388888889,1.388888889,0,,0,0,,,,,,t5,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N50,50,,,,,,NA,3.76,,1.356382979,1.356382979,0,,0,0,,,,,,t6,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N50,50,,,,,,NA,4.18,,1.339712919,1.339712919,0,,0,0,,,,,,t7,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N100,100,,,,,,NA,1.87,,3.582887701,3.582887701,0,,0,0,,,,,,t1,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N100,100,,,,,,NA,2.75,,2.945454545,2.945454545,0,,0,0,,,,,,t2,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N100,100,,,,,,NA,3.52,,2.414772727,2.414772727,0,,0,0,,,,,,t3,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N100,100,,,,,,NA,4.34,,2.142857143,2.142857143,0,,0,0,,,,,,t4,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N100,100,,,,,,NA,5.05,,2.03960396,2.03960396,0,,0,0,,,,,,t5,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N100,100,,,,,,NA,5.92,,1.841216216,1.841216216,0,,0,0,,,,,,t6,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N100,100,,,,,,NA,6.54,,1.911314985,1.911314985,0,,0,0,,,,,,t7,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N150,150,,,,,,NA,2.03,,3.694581281,3.694581281,0,,0,0,,,,,,t1,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N150,150,,,,,,NA,2.76,,2.971014493,2.971014493,0,,0,0,,,,,,t2,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N150,150,,,,,,NA,3.34,,3.443113772,3.443113772,0,,0,0,,,,,,t3,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N150,150,,,,,,NA,4.65,,2.88172043,2.88172043,0,,0,0,,,,,,t4,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N150,150,,,,,,NA,5.34,,2.490636704,2.490636704,0,,0,0,,,,,,t5,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N150,150,,,,,,NA,6.21,,2.640901771,2.640901771,0,,0,0,,,,,,t6,
36,Salette et al. (1982),ISBN: 9780905944074. ,Tall fescue,1982,,,,,N150,150,,,,,,NA,6.47,,2.27202473,2.27202473,0,,0,0,,,,,,t7,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,3.01,,1.902,1.902,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,3.8,,1.747,1.747,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,4.58,,1.42,1.42,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,6.08,,1.357,1.357,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,3.18,,2.477,2.477,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,5.51,,2.564,2.564,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,7.98,,1.928,1.928,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,8.11,,1.575,1.575,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,3.02,,3.15,3.15,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,5.16,,3.047,3.047,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,8.2,,2.355,2.355,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,7.5,,1.977,1.977,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,3.73,,3.337,3.337,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,5.54,,3.146,3.146,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,8,,2.307,2.307,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,8.6,,1.985,1.985,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,3.52,,1.758,1.758,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.66,,1.548,1.548,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,3.17,,1.523,1.523,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,5.01,,1.392,1.392,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,4.45,,2.338,2.338,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,5.57,,1.95,1.95,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,6.62,,1.81,1.81,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,7.85,,1.61,1.61,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,4.64,,2.687,2.687,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,6.27,,2.203,2.203,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,7.33,,1.988,1.988,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,6.33,,2.203,2.203,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,5.38,,2.901,2.901,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,6.96,,2.445,2.445,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,7.73,,2.053,2.053,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,6.69,,2.256,2.256,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.78,,1.649,1.649,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.49,,1.382,1.382,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.35,,1.215,1.215,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,3.74,,1.157,1.157,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,3.51,,2.371,2.371,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,4.98,,1.793,1.793,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,6.2,,1.324,1.324,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,6.6,,1.376,1.376,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,3.71,,3.033,3.033,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,5.96,,2.344,2.344,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,7.05,,1.798,1.798,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,7.01,,1.684,1.684,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,4.5,,3.327,3.327,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,6.2,,2.535,2.535,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,6.79,,2.021,2.021,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2001,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,7.35,,1.996,1.996,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,1.1,,2.178,2.178,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,1.08,,1.849,1.849,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.3,,1.742,1.742,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.83,,1.459,1.459,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,1.94,,2.694,2.694,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,3.51,,2.223,2.223,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,5.64,,1.85,1.85,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,5.76,,1.571,1.571,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,2.85,,3.239,3.239,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,4.14,,2.799,2.799,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,5.88,,2.373,2.373,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,6.21,,2.028,2.028,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,2.96,,3.823,3.823,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,4.81,,2.879,2.879,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,6.8,,2.621,2.621,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2002,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,6.82,,2.114,2.114,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.36,,2.048,2.048,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,3.84,,1.89,1.89,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,6.82,,1.435,1.435,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,7.53,,1.292,1.292,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,2.6,,2.891,2.891,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,5.78,,2.549,2.549,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,6.99,,1.91,1.91,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,8.37,,1.466,1.466,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,3.24,,3.298,3.298,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,5.15,,3.09,3.09,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,9.12,,2.136,2.136,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N2,120,,,,,,Champ,8.57,,1.786,1.786,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,4.41,,2.946,2.946,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,5.63,,3.005,3.005,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,8.6,,2.253,2.253,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,1999,Canada,Levis,Split-split-plot,,N3,180,,,,,,Champ,8.87,,1.952,1.952,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.26,,1.699,1.699,0,,0,0,,,,,,t1,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,2.96,,1.655,1.655,0,,0,0,,,,,,t2,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,3.29,,1.54,1.54,0,,0,0,,,,,,t3,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N0,0,,,,,,Champ,4.43,,1.393,1.393,0,,0,0,,,,,,t4,
37,Bélanger and Ziadi (2008),10.2134/agronj2008.0132,Timothy grass,2000,Canada,Levis,Split-split-plot,,N1,60,,,,,,Champ,3.83,,2.193,2.193,0,,0,0,,,,,,t1,
